Entity,Code,Year,value
East Asia and Pacific (WB),,1997,51.7
East Asia and Pacific (WB),,1997,53.8
East Asia and Pacific (WB),,1997,58.9
East Asia and Pacific (WB),,1997,63.8
East Asia and Pacific (WB),,1997,69
East Asia and Pacific (WB),,1997,72.8
East Asia and Pacific (WB),,1997,75.6
East Asia and Pacific (WB),,1997,79
East Timor,TLS,1997,0
East Timor,TLS,1997,0
East Timor,TLS,1997,0
East Timor,TLS,1997,0
East Timor,TLS,1997,0
East Timor,TLS,1997,0
East Timor,TLS,1997,0
East Timor,TLS,1997,0
East Timor,TLS,1997,0
East Timor,TLS,1997,0.0990318
East Timor,TLS,1997,0.5
East Timor,TLS,1997,1
East Timor,TLS,1997,1.5
East Timor,TLS,1997,2
East Timor,TLS,1997,3
East Timor,TLS,1997,4
East Timor,TLS,1997,7
East Timor,TLS,1997,11
East Timor,TLS,1997,17.5
East Timor,TLS,1997,18.6
East Timor,TLS,1997,21.2
East Timor,TLS,1997,24.2
East Timor,TLS,1997,27.6
East Timor,TLS,1997,28.0046
East Timor,TLS,1997,32.0127
East Timor,TLS,1997,35.5407
East Timor,TLS,1997,40.7521
Ecuador,ECU,1997,0
Ecuador,ECU,1997,0
Ecuador,ECU,1997,0.005118035
Ecuador,ECU,1997,0.01640075
Ecuador,ECU,1997,0.034833588
Ecuador,ECU,1997,0.04383364
Ecuador,ECU,1997,0.08616128
Ecuador,ECU,1997,0.11021796
Ecuador,ECU,1997,0.12527277
Ecuador,ECU,1998,0.82337165
Ecuador,ECU,1998,1.46219
Ecuador,ECU,1998,2.67044
Ecuador,ECU,1998,4.2608
Ecuador,ECU,1998,4.46023
Ecuador,ECU,1998,4.83444
Ecuador,ECU,1998,5.99426
Ecuador,ECU,1998,7.2
Ecuador,ECU,1998,10.8
Ecuador,ECU,1998,18.8
Ecuador,ECU,1998,24.6
Ecuador,ECU,1998,29.03
Ecuador,ECU,1998,31.3668
Ecuador,ECU,1998,35.1351
Ecuador,ECU,1998,40.2791
Ecuador,ECU,1998,45.5904
Ecuador,ECU,1998,48.9404
Ecuador,ECU,1998,54.0629
Ecuador,ECU,1998,55.8
Ecuador,ECU,1998,57.5
Ecuador,ECU,1998,59.2
Ecuador,ECU,1998,70.7
Ecuador,ECU,1998,70.2073
Ecuador,ECU,1998,69.7181
Ecuador,ECU,1998,72.6943
Egypt,EGY,1998,0
Egypt,EGY,1998,0
Egypt,EGY,1998,0
Egypt,EGY,1998,0.000975791
Egypt,EGY,1998,0.00638327
Egypt,EGY,1998,0.031319637
Egypt,EGY,1998,0.0614669
Egypt,EGY,1998,0.090480246
Egypt,EGY,1998,0.14798738
Egypt,EGY,1998,0.29044527
Egypt,EGY,1998,0.641265
Egypt,EGY,1998,0.838946
Egypt,EGY,1998,2.72
Egypt,EGY,1998,4.03789
Egypt,EGY,1998,11.92
Egypt,EGY,1998,12.75
Egypt,EGY,1998,13.66
Egypt,EGY,1998,16.03
Egypt,EGY,1998,18.01
Egypt,EGY,1998,20
Egypt,EGY,1998,21.6
Egypt,EGY,1998,25.6
Egypt,EGY,1998,26.4
Egypt,EGY,1998,29.4
Egypt,EGY,1998,33.8946
Egypt,EGY,1998,37.8194
Egypt,EGY,1998,41.2481
Egypt,EGY,1998,44.9502
Egypt,EGY,1998,46.9243
Egypt,EGY,1998,57.2829
Egypt,EGY,1998,71.9142
Egypt,EGY,1998,72.056
Egypt,EGY,1998,72.1981
El Salvador,SLV,1998,0
El Salvador,SLV,1998,0
El Salvador,SLV,1998,0
El Salvador,SLV,1998,0
El Salvador,SLV,1998,0
El Salvador,SLV,1998,0
El Salvador,SLV,1998,0.08638958
El Salvador,SLV,1998,0.2569607
El Salvador,SLV,1998,0.42525366
El Salvador,SLV,1998,0.84542876
El Salvador,SLV,1998,1.1774
El Salvador,SLV,1998,1.5
El Salvador,SLV,1998,1.9
El Salvador,SLV,1998,2.5
El Salvador,SLV,1998,3.2
El Salvador,SLV,1998,4.2
El Salvador,SLV,1998,5.5
El Salvador,SLV,1998,6.11
El Salvador,SLV,1998,10.08
El Salvador,SLV,1998,12.11
El Salvador,SLV,1998,15.9
El Salvador,SLV,1998,18.9
El Salvador,SLV,1998,20.3214
El Salvador,SLV,1998,23.1093
El Salvador,SLV,1998,24.7617
El Salvador,SLV,1998,26.8026
El Salvador,SLV,1998,28.9971
El Salvador,SLV,1998,33.8207
El Salvador,SLV,1998,43.8
El Salvador,SLV,1998,50.4912
El Salvador,SLV,1998,54.6014
El Salvador,SLV,1998,58.5986
El Salvador,SLV,1998,62.8885
Equatorial Guinea,GNQ,1998,0
Equatorial Guinea,GNQ,1998,0
Equatorial Guinea,GNQ,1998,0
Equatorial Guinea,GNQ,1998,0
Equatorial Guinea,GNQ,1998,0
Equatorial Guinea,GNQ,1998,0
Equatorial Guinea,GNQ,1998,0.04146229
Equatorial Guinea,GNQ,1998,0.09442377
Equatorial Guinea,GNQ,1998,0.09741595
Equatorial Guinea,GNQ,1998,0.132355
Equatorial Guinea,GNQ,1998,0.16526
Equatorial Guinea,GNQ,1998,0.321198
Equatorial Guinea,GNQ,1998,0.520524
Equatorial Guinea,GNQ,1998,0.84393
Equatorial Guinea,GNQ,1998,1.14979
Equatorial Guinea,GNQ,1998,1.27919
Equatorial Guinea,GNQ,1998,1.55712
Equatorial Guinea,GNQ,1998,1.82
Equatorial Guinea,GNQ,1998,2.13
Equatorial Guinea,GNQ,1998,6
Equatorial Guinea,GNQ,1998,11.5
Equatorial Guinea,GNQ,1998,13.9432
Equatorial Guinea,GNQ,1998,16.4
Equatorial Guinea,GNQ,1998,18.86
Equatorial Guinea,GNQ,1998,21.32
Equatorial Guinea,GNQ,1998,23.78
Equatorial Guinea,GNQ,1998,26.24
Equatorial Guinea,GNQ,1998,49.1337
Equatorial Guinea,GNQ,1998,55.0013
Equatorial Guinea,GNQ,1998,60.5587
Equatorial Guinea,GNQ,1998,66.8193
Eritrea,ERI,1998,0
Eritrea,ERI,1998,0
Eritrea,ERI,1998,0
Eritrea,ERI,1998,0
Eritrea,ERI,1998,0
Eritrea,ERI,1998,0
Eritrea,ERI,1998,0
Eritrea,ERI,1998,0.009017718
Eritrea,ERI,1998,0.008774236
Eritrea,ERI,1998,0.025495028
Eritrea,ERI,1998,0.136712
Eritrea,ERI,1998,0.157815
Eritrea,ERI,1998,0.22709
Eritrea,ERI,1998,0.41
Eritrea,ERI,1998,0.47
Eritrea,ERI,1998,0.54
Eritrea,ERI,1998,0.61
Eritrea,ERI,1998,0.7
Eritrea,ERI,1998,0.8
Eritrea,ERI,1998,0.9
Eritrea,ERI,1998,0.99
Eritrea,ERI,1998,1.08373
Eritrea,ERI,1998,1.17712
Eritrea,ERI,1998,2.5
Eritrea,ERI,1998,5.3
Eritrea,ERI,1998,11.2
Eritrea,ERI,1998,23.8002
Eritrea,ERI,1998,25.0991
Eritrea,ERI,1998,26.5942
Estonia,EST,1998,0
Estonia,EST,1998,0
Estonia,EST,1998,0.0654848
Estonia,EST,1998,0.30071127
Estonia,EST,1998,1.1597509
Estonia,EST,1998,2.7789686
Estonia,EST,1998,3.5251112
Estonia,EST,1998,5.7062764
Estonia,EST,1998,10.796035
Estonia,EST,1998,14.500897
Estonia,EST,1998,28.577
Estonia,EST,1998,31.5275
Estonia,EST,1998,41.52
Estonia,EST,1998,45.32
Estonia,EST,1998,53.2
Estonia,EST,1998,61.45
Estonia,EST,1998,63.51
Estonia,EST,1998,66.19
Estonia,EST,1998,70.58
Estonia,EST,1998,72.5
Estonia,EST,1998,74.1
Estonia,EST,1998,76.5
Estonia,EST,1998,78.3899
Estonia,EST,1998,80.0043
Estonia,EST,1998,84.2415
Estonia,EST,1998,88.4097
Estonia,EST,1998,87.2402
Estonia,EST,1998,88.1025
Estonia,EST,1998,89.357
Estonia,EST,1998,90.2289
Estonia,EST,1998,89.0583
Estonia,EST,1998,90.9797
Estonia,EST,1998,91.5202
Estonia,EST,1998,93.1834
Eswatini,SWZ,1998,0
Eswatini,SWZ,1998,0
Eswatini,SWZ,1998,0
Eswatini,SWZ,1998,0
Eswatini,SWZ,1998,0
Eswatini,SWZ,1998,0.00103175
Eswatini,SWZ,1998,0.05039901
Eswatini,SWZ,1998,0.088545986
Eswatini,SWZ,1998,0.09609961
Eswatini,SWZ,1998,0.4707176
Eswatini,SWZ,1998,0.926192
Eswatini,SWZ,1998,1.28159
Eswatini,SWZ,1998,1.8162
Eswatini,SWZ,1998,2.43707
Eswatini,SWZ,1998,3.22869
Eswatini,SWZ,1999,3.69696
Eswatini,SWZ,1999,3.69654
Eswatini,SWZ,1999,4.1
Eswatini,SWZ,1999,6.85
Eswatini,SWZ,1999,8.94
Eswatini,SWZ,1999,11.04
Eswatini,SWZ,1999,18.13
Eswatini,SWZ,1999,20.7818
Eswatini,SWZ,1999,24.7
Eswatini,SWZ,1999,25
Eswatini,SWZ,1999,25.643
Eswatini,SWZ,1999,28.57
Eswatini,SWZ,1999,35.3
Eswatini,SWZ,1999,39.4
Eswatini,SWZ,1999,43.9
Eswatini,SWZ,1999,49.013
Eswatini,SWZ,1999,56.1988
Eswatini,SWZ,1999,58.2502
Ethiopia,ETH,1999,0
Ethiopia,ETH,1999,0
Ethiopia,ETH,1999,0
Ethiopia,ETH,1999,0
Ethiopia,ETH,1999,0
Ethiopia,ETH,1999,0.0000175
Ethiopia,ETH,1999,0.001703448
Ethiopia,ETH,1999,0.00496672
Ethiopia,ETH,1999,0.009663517
Ethiopia,ETH,1999,0.012541599
Ethiopia,ETH,1999,0.0152638
Ethiopia,ETH,1999,0.0371624
Ethiopia,ETH,1999,0.0724023
Ethiopia,ETH,1999,0.105812
Ethiopia,ETH,1999,0.155335
Ethiopia,ETH,1999,0.21966
Ethiopia,ETH,1999,0.310593
Ethiopia,ETH,1999,0.37
Ethiopia,ETH,1999,0.45
Ethiopia,ETH,1999,0.54
Ethiopia,ETH,1999,0.75
Ethiopia,ETH,1999,1.1
Ethiopia,ETH,1999,2.9
Ethiopia,ETH,1999,4.6
Ethiopia,ETH,1999,7.7
Ethiopia,ETH,1999,13.8552
Ethiopia,ETH,1999,15.3669
Ethiopia,ETH,1999,15.6
Ethiopia,ETH,1999,15.9
Ethiopia,ETH,1999,16
Ethiopia,ETH,1999,16.0696
Ethiopia,ETH,1999,16.6981
Ethiopia,ETH,1999,19.3781
Europe and Central Asia (WB),,1999,0.048030835
Europe and Central Asia (WB),,1999,0.10186751
Europe and Central Asia (WB),,1999,0.18060224
Europe and Central Asia (WB),,1999,0.2796513
Europe and Central Asia (WB),,1999,0.5242345
Europe and Central Asia (WB),,1999,0.9894896
Europe and Central Asia (WB),,1999,1.8340969
Europe and Central Asia (WB),,1999,3.3421965
Europe and Central Asia (WB),,1999,5.4118757
Europe and Central Asia (WB),,1999,9.202254
Europe and Central Asia (WB),,1999,13.133483
Europe and Central Asia (WB),,1999,16.359888
Europe and Central Asia (WB),,1999,22.970139
Europe and Central Asia (WB),,1999,28.251608
Europe and Central Asia (WB),,1999,32.2467
Europe and Central Asia (WB),,1999,34.7
Europe and Central Asia (WB),,1999,38
Europe and Central Asia (WB),,1999,43.6
Europe and Central Asia (WB),,1999,48.1
Europe and Central Asia (WB),,1999,52.7
Europe and Central Asia (WB),,1999,57
Europe and Central Asia (WB),,1999,60.2
Europe and Central Asia (WB),,1999,63.9
Europe and Central Asia (WB),,1999,66.3
Europe and Central Asia (WB),,1999,68.8
Europe and Central Asia (WB),,1999,69.8
Europe and Central Asia (WB),,1999,72.3
Europe and Central Asia (WB),,1999,74.4
Europe and Central Asia (WB),,1999,78.1
Europe and Central Asia (WB),,1999,80.3
Europe and Central Asia (WB),,1999,83.4
Europe and Central Asia (WB),,1999,86
Europe and Central Asia (WB),,1999,87.9
Europe and Central Asia (WB),,1999,90.1
European Union (27),,1999,0.06685855
European Union (27),,1999,0.145457
European Union (27),,1999,0.2722378
European Union (27),,1999,0.4152275
European Union (27),,1999,0.7851768
European Union (27),,1999,1.5143852
European Union (27),,1999,2.6231687
European Union (27),,1999,4.799629
European Union (27),,1999,7.688773
European Union (27),,1999,13.63301
European Union (27),,1999,19.686556
European Union (27),,1999,24.192804
European Union (27),,1999,32.18789
European Union (27),,1999,38.667164
European Union (27),,1999,44.234253
European Union (27),,1999,48.347477
European Union (27),,1999,52.63237
European Union (27),,1999,58.32606
European Union (27),,1999,62.317024
European Union (27),,1999,65.08568
European Union (27),,1999,68.74083
European Union (27),,1999,69.64194
European Union (27),,1999,71.84271
European Union (27),,1999,73.5945
European Union (27),,1999,75.178696
European Union (27),,1999,75.66594
European Union (27),,1999,76.92178
European Union (27),,1999,78.71622
European Union (27),,1999,81.756424
European Union (27),,1999,82.75927
European Union (27),,1999,84.7697
European Union (27),,1999,86.956436
European Union (27),,1999,88.90389
European Union (27),,1999,90.16461
Faeroe Islands,,1999,0
Faeroe Islands,,1999,0
Faeroe Islands,,1999,0
Faeroe Islands,,1999,0
Faeroe Islands,,1999,0
Faeroe Islands,,1999,0
Faeroe Islands,,1999,2.3187869
Faeroe Islands,,1999,4.6012974
Faeroe Islands,,1999,11.337869
Faeroe Islands,,1999,22.297539
Faeroe Islands,,1999,32.9164
Faeroe Islands,,1999,43.247
Faeroe Islands,,1999,53.2992
Faeroe Islands,,1999,58.9126
Faeroe Islands,,1999,66.5336
Faeroe Islands,,1999,67.9026
Faeroe Islands,,1999,69.3594
Faeroe Islands,,1999,75.98
Faeroe Islands,,1999,75.57
Faeroe Islands,,1999,75.18
Faeroe Islands,,1999,75.2
Faeroe Islands,,1999,80.7322
Faeroe Islands,,1999,85.3352
Faeroe Islands,,1999,90
Faeroe Islands,,1999,93.3
Faeroe Islands,,1999,94.2
Faeroe Islands,,1999,95.1087
Faeroe Islands,,1999,97.582
Fiji,FJI,1999,0
Fiji,FJI,1999,0
Fiji,FJI,1999,0
Fiji,FJI,1999,0.006678447
Fiji,FJI,1999,0.007907399
Fiji,FJI,1999,0.009115343
Fiji,FJI,1999,0.06443714
Fiji,FJI,1999,0.22345485
Fiji,FJI,1999,0.63316786
Fiji,FJI,1999,0.9424621
Fiji,FJI,1999,1.49685
Fiji,FJI,1999,1.85798
Fiji,FJI,1999,6.15265
Fiji,FJI,1999,6.72543
Fiji,FJI,1999,7.41294
Fiji,FJI,1999,8.45364
Fiji,FJI,1999,9.60004
Fiji,FJI,1999,10.8978
Fiji,FJI,1999,13
Fiji,FJI,1999,17
Fiji,FJI,1999,20
Fiji,FJI,1999,28
Fiji,FJI,1999,33.7424
Fiji,FJI,1999,35.2
Fiji,FJI,1999,37.4
Fiji,FJI,1999,42.5
Fiji,FJI,1999,49.42
Fiji,FJI,1999,65.78
Fiji,FJI,1999,68.9
Fiji,FJI,1999,77.1867
Fiji,FJI,1999,83.0267
Fiji,FJI,1999,81.9
Fiji,FJI,1999,85.2199
Finland,FIN,1999,0.40108767
Finland,FIN,1999,1.3974394
Finland,FIN,1999,1.8868798
Finland,FIN,1999,2.5684614
Finland,FIN,1999,4.9150987
Finland,FIN,1999,13.900304
Finland,FIN,1999,16.780075
Finland,FIN,1999,19.458683
Finland,FIN,1999,25.452524
Finland,FIN,1999,32.295094
Finland,FIN,1999,37.2485
Finland,FIN,1999,43.1054
Finland,FIN,1999,62.43
Finland,FIN,1999,69.22
Finland,FIN,1999,72.39
Finland,FIN,1999,74.48
Finland,FIN,1999,79.66
Finland,FIN,1999,80.78
Finland,FIN,1999,83.67
Finland,FIN,1999,82.49
Finland,FIN,1999,86.89
Finland,FIN,1999,88.71
Finland,FIN,1999,89.88
Finland,FIN,1999,91.5144
Finland,FIN,1999,86.5304
Finland,FIN,1999,86.4221
Finland,FIN,1999,87.7036
Finland,FIN,2000,87.4689
Finland,FIN,2000,88.89
Finland,FIN,2000,89.6074
Finland,FIN,2000,92.1703
Finland,FIN,2000,92.8081
Finland,FIN,2000,92.9888
Finland,FIN,2000,93.5139
France,FRA,2000,0.05277786
France,FRA,2000,0.14011389
France,FRA,2000,0.27904946
France,FRA,2000,0.5906194
France,FRA,2000,0.8998674
France,FRA,2000,1.6379472
France,FRA,2000,2.584034
France,FRA,2000,4.255004
France,FRA,2000,6.319779
France,FRA,2000,9.125318
France,FRA,2000,14.3079
France,FRA,2000,26.3259
France,FRA,2000,30.18
France,FRA,2000,36.14
France,FRA,2000,39.15
France,FRA,2000,42.87
France,FRA,2000,46.87
France,FRA,2000,66.09
France,FRA,2000,70.68
France,FRA,2000,71.58
France,FRA,2000,77.28
France,FRA,2000,77.82
France,FRA,2000,81.44
France,FRA,2000,81.9198
France,FRA,2000,83.7511
France,FRA,2000,78.006
France,FRA,2000,79.2698
France,FRA,2000,80.5025
France,FRA,2000,82.0432
France,FRA,2000,83.3397
France,FRA,2000,84.7064
France,FRA,2000,86.0955
France,FRA,2000,85.3333
France,FRA,2000,86.8364
French Polynesia,PYF,2000,0
French Polynesia,PYF,2000,0
French Polynesia,PYF,2000,0
French Polynesia,PYF,2000,0
French Polynesia,PYF,2000,0
French Polynesia,PYF,2000,0
French Polynesia,PYF,2000,0.09097195
French Polynesia,PYF,2000,0.21438526
French Polynesia,PYF,2000,1.3161647
French Polynesia,PYF,2000,3.4489002
French Polynesia,PYF,2000,6.35706
French Polynesia,PYF,2000,6.25159
French Polynesia,PYF,2000,8.20022
French Polynesia,PYF,2000,14.1243
French Polynesia,PYF,2000,17.8845
French Polynesia,PYF,2000,21.5422
French Polynesia,PYF,2000,25.108
French Polynesia,PYF,2000,28.59
French Polynesia,PYF,2000,33.87
French Polynesia,PYF,2000,44.6
French Polynesia,PYF,2000,49
French Polynesia,PYF,2000,49
French Polynesia,PYF,2000,52.8766
French Polynesia,PYF,2000,56.8
French Polynesia,PYF,2000,60.68
French Polynesia,PYF,2000,64.5602
French Polynesia,PYF,2000,68.4404
French Polynesia,PYF,2000,72.7039
Gabon,GAB,2000,0
Gabon,GAB,2000,0
Gabon,GAB,2000,0
Gabon,GAB,2000,0
Gabon,GAB,2000,0
Gabon,GAB,2000,0
Gabon,GAB,2000,0
Gabon,GAB,2000,0.04799901
Gabon,GAB,2000,0.17012487
Gabon,GAB,2000,0.24900956
Gabon,GAB,2000,1.21614
Gabon,GAB,2000,1.34762
Gabon,GAB,2000,1.93953
Gabon,GAB,2000,2.65959
Gabon,GAB,2000,2.97907
Gabon,GAB,2000,4.89326
Gabon,GAB,2000,5.4892
Gabon,GAB,2000,5.767
Gabon,GAB,2000,7.5
Gabon,GAB,2000,9.5
Gabon,GAB,2000,13
Gabon,GAB,2000,18
Gabon,GAB,2000,24
Gabon,GAB,2000,30.538
Gabon,GAB,2000,38.0712
Gabon,GAB,2000,45.7845
Gabon,GAB,2000,48.0523
Gabon,GAB,2000,50.3201
Gabon,GAB,2000,59.6
Gabon,GAB,2000,68.6855
Gabon,GAB,2000,72.2754
Gabon,GAB,2000,73.1414
Gabon,GAB,2000,73.6951
Gambia,GMB,2000,0
Gambia,GMB,2000,0
Gambia,GMB,2000,0
Gambia,GMB,2000,0
Gambia,GMB,2000,0
Gambia,GMB,2000,0.009217541
Gambia,GMB,2000,0.03550736
Gambia,GMB,2000,0.051311348
Gambia,GMB,2000,0.20609446
Gambia,GMB,2000,0.715827
Gambia,GMB,2000,0.921795
Gambia,GMB,2000,1.33679
Gambia,GMB,2000,1.79678
Gambia,GMB,2000,2.43678
Gambia,GMB,2000,3.308
Gambia,GMB,2000,3.799
Gambia,GMB,2000,5.23769
Gambia,GMB,2000,6.20504
Gambia,GMB,2000,6.88
Gambia,GMB,2000,7.63
Gambia,GMB,2000,9.2
Gambia,GMB,2000,10.8703
Gambia,GMB,2000,12.4492
Gambia,GMB,2000,14
Gambia,GMB,2000,15.56
Gambia,GMB,2000,17.6
Gambia,GMB,2000,19.9
Gambia,GMB,2000,22.5
Gambia,GMB,2000,28.3
Gambia,GMB,2000,35.6
Gambia,GMB,2000,44.8133
Gambia,GMB,2000,49.6646
Gambia,GMB,2000,54.1899
Georgia,GEO,2000,0
Georgia,GEO,2000,0
Georgia,GEO,2000,0
Georgia,GEO,2000,0
Georgia,GEO,2000,0
Georgia,GEO,2000,0.011836885
Georgia,GEO,2000,0.04006542
Georgia,GEO,2000,0.060930334
Georgia,GEO,2000,0.102830954
Georgia,GEO,2000,0.41634357
Georgia,GEO,2000,0.484746
Georgia,GEO,2000,0.992344
Georgia,GEO,2000,1.58788
Georgia,GEO,2000,2.55882
Georgia,GEO,2000,3.88622
Georgia,GEO,2000,6.07946
Georgia,GEO,2000,7.52688
Georgia,GEO,2000,8.26
Georgia,GEO,2000,10.01
Georgia,GEO,2000,20.07
Georgia,GEO,2000,26.9
Georgia,GEO,2000,31.52
Georgia,GEO,2000,36.94
Georgia,GEO,2000,43.3
Georgia,GEO,2000,49.1025
Georgia,GEO,2000,47.5698
Georgia,GEO,2000,58.4593
Georgia,GEO,2000,59.7055
Georgia,GEO,2000,62.7179
Georgia,GEO,2000,68.8467
Georgia,GEO,2000,72.5316
Georgia,GEO,2000,76.4427
Georgia,GEO,2000,78.7113
Georgia,GEO,2000,81.8842
Germany,DEU,2000,0.12589222
Germany,DEU,2000,0.25027415
Germany,DEU,2000,0.4352853
Germany,DEU,2000,0.4636351
Germany,DEU,2000,0.922541
Germany,DEU,2000,1.8377378
Germany,DEU,2000,3.0548053
Germany,DEU,2000,6.7110877
Germany,DEU,2000,9.877852
Germany,DEU,2000,20.845984
Germany,DEU,2000,30.2163
Germany,DEU,2000,31.6509
Germany,DEU,2000,48.82
Germany,DEU,2000,55.9
Germany,DEU,2000,64.73
Germany,DEU,2000,68.71
Germany,DEU,2000,72.16
Germany,DEU,2000,75.16
Germany,DEU,2000,78
Germany,DEU,2000,79
Germany,DEU,2000,82
Germany,DEU,2000,81.27
Germany,DEU,2000,82.35
Germany,DEU,2000,84.17
Germany,DEU,2000,86.1937
Germany,DEU,2000,87.5898
Germany,DEU,2000,84.1652
Germany,DEU,2000,84.3942
Germany,DEU,2000,87.0371
Germany,DEU,2000,88.1345
Germany,DEU,2000,89.8129
Germany,DEU,2000,91.4306
Germany,DEU,2000,91.6298
Germany,DEU,2000,92.4764
Ghana,GHA,2000,0
Ghana,GHA,2000,0
Ghana,GHA,2000,0
Ghana,GHA,2000,0
Ghana,GHA,2000,0
Ghana,GHA,2000,0.000347918
Ghana,GHA,2001,0.005648763
Ghana,GHA,2001,0.027537541
Ghana,GHA,2001,0.032240443
Ghana,GHA,2001,0.104895465
Ghana,GHA,2001,0.153615
Ghana,GHA,2001,0.200008
Ghana,GHA,2001,0.830284
Ghana,GHA,2001,1.19306
Ghana,GHA,2001,1.7168
Ghana,GHA,2001,1.8312
Ghana,GHA,2001,2.72318
Ghana,GHA,2001,3.85
Ghana,GHA,2001,4.27
Ghana,GHA,2001,5.44
Ghana,GHA,2001,7.8
Ghana,GHA,2001,9
Ghana,GHA,2001,10.6
Ghana,GHA,2001,15
Ghana,GHA,2001,19
Ghana,GHA,2001,23
Ghana,GHA,2001,28
Ghana,GHA,2001,37.8842
Ghana,GHA,2001,43
Ghana,GHA,2001,22.0732
Ghana,GHA,2001,62.5176
Ghana,GHA,2001,68.6
Ghana,GHA,2001,69.8405
Gibraltar,GIB,2001,0
Gibraltar,GIB,2001,0
Gibraltar,GIB,2001,0
Gibraltar,GIB,2001,0
Gibraltar,GIB,2001,0
Gibraltar,GIB,2001,0
Gibraltar,GIB,2001,2.6629074
Gibraltar,GIB,2001,4.1837945
Gibraltar,GIB,2001,5.9369783
Gibraltar,GIB,2001,19.1316
Gibraltar,GIB,2001,21.1711
Gibraltar,GIB,2001,23.6702
Gibraltar,GIB,2001,28.3258
Gibraltar,GIB,2001,32.8861
Gibraltar,GIB,2001,39.0701
Gibraltar,GIB,2001,45.2986
Gibraltar,GIB,2001,51.61
Gibraltar,GIB,2001,58
Gibraltar,GIB,2001,65.07
Gibraltar,GIB,2001,65
Gibraltar,GIB,2001,65
Gibraltar,GIB,2001,65.017
Gibraltar,GIB,2001,94.4445
Greece,GRC,2001,0
Greece,GRC,2001,0.048788805
Greece,GRC,2001,0.0482916
Greece,GRC,2001,0.19106224
Greece,GRC,2001,0.3781743
Greece,GRC,2001,0.7496165
Greece,GRC,2001,1.3953608
Greece,GRC,2001,1.8496346
Greece,GRC,2001,3.2218218
Greece,GRC,2001,6.877292
Greece,GRC,2001,9.13884
Greece,GRC,2001,10.935
Greece,GRC,2001,14.67
Greece,GRC,2001,17.8
Greece,GRC,2001,21.42
Greece,GRC,2001,24
Greece,GRC,2001,32.25
Greece,GRC,2001,35.88
Greece,GRC,2001,38.2
Greece,GRC,2001,42.4
Greece,GRC,2001,44.4
Greece,GRC,2001,51.65
Greece,GRC,2001,55.07
Greece,GRC,2001,59.8663
Greece,GRC,2001,63.2073
Greece,GRC,2001,66.835
Greece,GRC,2001,69.0879
Greece,GRC,2001,69.893
Greece,GRC,2001,72.2384
Greece,GRC,2001,75.6712
Greece,GRC,2001,78.1158
Greece,GRC,2001,78.4943
Greece,GRC,2001,83.1707
Greece,GRC,2001,85.0102
Greenland,GRL,2001,0
Greenland,GRL,2001,0
Greenland,GRL,2001,0
Greenland,GRL,2001,0
Greenland,GRL,2001,0.06471212
Greenland,GRL,2001,0.05394034
Greenland,GRL,2001,1.7967192
Greenland,GRL,2001,7.9545045
Greenland,GRL,2001,14.654448
Greenland,GRL,2001,21.602613
Greenland,GRL,2001,31.7478
Greenland,GRL,2001,35.4641
Greenland,GRL,2001,44.1548
Greenland,GRL,2001,54.5343
Greenland,GRL,2001,56.099
Greenland,GRL,2001,57.7034
Greenland,GRL,2001,59.3617
Greenland,GRL,2001,61.07
Greenland,GRL,2001,62.82
Greenland,GRL,2001,62.83
Greenland,GRL,2001,63
Greenland,GRL,2001,64
Greenland,GRL,2001,64.896
Greenland,GRL,2001,65.8
Greenland,GRL,2001,66.7
Greenland,GRL,2001,67.6004
Greenland,GRL,2001,68.5009
Greenland,GRL,2001,69.4825
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0
Grenada,GRD,2001,0.29803297
Grenada,GRD,2001,0.9908839
Grenada,GRD,2001,1.4848545
Grenada,GRD,2001,2.4731662
Grenada,GRD,2001,4.06391
Grenada,GRD,2001,5.1281
Grenada,GRD,2001,14.7588
Grenada,GRD,2001,18.6452
Grenada,GRD,2001,19.5706
Grenada,GRD,2001,20.4878
Grenada,GRD,2001,21.396
Grenada,GRD,2001,22.29
Grenada,GRD,2001,23.18
Grenada,GRD,2001,24.05
Grenada,GRD,2001,27
Grenada,GRD,2001,30
Grenada,GRD,2001,32
Grenada,GRD,2001,35
Grenada,GRD,2001,51.6
Grenada,GRD,2001,52.5
Grenada,GRD,2001,53.3
Grenada,GRD,2001,54.2
Grenada,GRD,2001,61.4
Grenada,GRD,2001,69.6122
Grenada,GRD,2001,73.2676
Grenada,GRD,2001,71.1154
Grenada,GRD,2001,79.8955
Guam,GUM,2001,0
Guam,GUM,2001,0
Guam,GUM,2001,0
Guam,GUM,2001,0
Guam,GUM,2001,0.3484539
Guam,GUM,2001,0.65953094
Guam,GUM,2001,1.3561069
Guam,GUM,2001,2.3445716
Guam,GUM,2001,4.501284
